Id,Name,Description,Observation,Unity,Created at,Updated at,supply_area_id
107,Alcohol Etílico al 70% en Gel Env x 500 ml,"Envases conteniendo GEL ALCOHOLICO 70%  compuesto por: Carbapol 940 1.5 g;  Alcohol Etílico 96º 70 g; Alcohol Isopropilico 3 g; Glicerina 3 g; NAOH 10 gotas; Esencia de limón 4 gotas; Agua destilada csp 100 g (aprox. 9 g) Envase de 500 ml con bomba aplicadora o cantidad equivalente de 1.000 ml. Cada envase deberá tener Nº lote y fecha de vencimiento en forma indeleble sobre el envase o etiqueta original.
", - ,Envase, - ,18 de Febrero de 2011 09:46,500
112,Clorhexidina gluconato 4% en env x 500 ml,"CLORHEXIDINA GLUCONATO 4% en envases de plástico ópaco con dosificador de 500 ml de capacidad. Cada envase individual debe tener número de lote y/o partida, fecha de elaboración y vencimiento impresa en forma indeleble, que no se borre con el roce.
", - ,Envase, - ,18 de Febrero de 2011 09:46,500
117,Litros de Glutaraldehído 28 días en envases x 5 litros,"Litros de GLUTARALDEHIDO alcalino del 2 al 2,4 % y materiales inertes del 97, 6 al 98%. La solución deberá conservar su efectividad durante 28 días una vez que ésta haya sido activada, deberá suministrarse con detector químico indicador de efectividad, 3 tiras  medidoras de ph y medidores de concentración. La solución una vez activada deberá inactivar el 100% de Mycobaterium Tuberculosis en no mas de 20 minutos de contacto, Se proveerá en ENVASE POR 5 LITROS, de plástico opaco, tapón penetrante y tapa a rosca que evite el volcado. Cada envase individual debe tener la fecha de elaboración y vencimiento impresa en forma indeleble, número de certificado del Ministerio de Salud y Acción Social de la Nación.", - ,Litros, - ,18 de Febrero de 2011 09:46,485
118,Detergente Enzimático quirúrgico envase x 5 litros (con bateas),"Litros de DETERGENTE ENZIMATICO en envases de 5 litros, con acción detersiva, con enzimas proteasas, amilasas, carbohidrasas y lipasas. No deberá afectar ningún tipo de material, plástico, metal o goma. Cada envase individual debe tener la fecha de elaboración o vencimiento impresa en forma indeleble, número de certificado de Especialidad Medicinal del Ministerio de Salud y Acción Social de la Nación. La oferta deberá incluir 30 bateas autoclavables, Dimensiones: 65 cm. x 40 cm. x 35 cm. aproximadamente.
", - ,Envase, - ,28 de Mayo de 2014 06:42,500
119,Detergente Enzimático quirúrgico Envase x 5 litros,"Litros de DETERGENTE ENZIMATICO presentado en envases de 5 litros, con acción detersiva, con enzimas proteasas, amilasas, carbohidrasas y lipasas. No deberá afectar ningún tipo de material, plástico, metal o goma. Cada envase individual debe tener la fecha de elaboración o vencimiento impresa en forma indeleble, número de certificado de Especialidad Medicinal del Ministerio de Salud y Acción Social de la Nación.
", - ,Litros, - ,18 de Febrero de 2011 09:46,485
120,Detergente Enzimático quirúrgico,"Litros de DETERGENTE ENZIMATICO en envases de 1 o 5 litros, con acción detersiva, con enzimas proteasas, amilasas, carbohidrasas y lipasas. No deberá afectar ningún tipo de material, plástico, metal o goma. Cada envase individual debe tener la fecha de elaboración o vencimiento impresa en forma indeleble, número de certificado de Especialidad Medicinal del Ministerio de Salud y Acción Social de la Nación. ", - ,Litros, - ,18 de Febrero de 2011 09:46,500
121,Formol 38/40 env. plast. x 1 litro (Antisépt),"Litros Formol al 40%, en envases opacos de un litro, con tapa externa a rosca y tapón inserto, que evite el volcado.
", - ,Litros, - ,18 de Febrero de 2011 09:46,500
122,Vaselina Sólida Env. x 250 gramos,"Kilos de VASELINA SOLIDA de uso médico en envasada en potes conteniendo de 250 gramos, de plástico resistente. Cada envase individual debe tener la fecha de elaboración y vencimiento impresa en forma indeleble, número de certificado de Especialidad Medicinal del Ministerio de Salud y Acción Social de la Nación. 
", - ,Envase, - ,13 de Diciembre de 2011 06:09,500
123,Nitrofurazona Solucion x Env de 500 ml,"ENVASE x 500 ml DE SOLUCION DE NITROFURAZONA al 0,2%. Env opaco y con tapa a rosca que evite el volcado del contenido. Cada envase individual debe tener número de lote y/o partida, fecha de elaboración y vencimiento impresas en forma indeleble que no se borre por el roce.
", - ,Envase, - ,18 de Febrero de 2011 09:46,485
124,Éter de Petróleo Env x 500 ml,"Envases conteniendo ETER de Petróleo por 500 ml. Cada  envase individual deberá ser opaco, con tapón penetrante y tapa a rosca que evite el volcado y evaporación, con fecha de elaboración y vencimiento, lote y número de certificado del Ministerio de Salud y Acción Social de la Nación. El vencimiento debe estar estampado en forma indeleble sobre el envase o etiqueta  original y que no se borre por el roce.
", - ,Envase, - ,2 de Agosto de 2012 07:24,500
125,Éter Sulfúrico Envase,"Envases conteniendo 900ml de ÉTER SULFÚRICO PURO (c2h5)20. Cada envase individual deberá ser opaco, con tapón penetrante y tapa a rosca que evite el volcado y evaporación, con fecha de elaboración y vencimiento, lote y número de certificado de Especialidad Medicinal del Ministerio de Salud y Acción Social de la Nación, en forma indeleble sobre el envase  o etiqueta original.
", - ,Envase, - ,18 de Febrero de 2011 09:46,500
126,Nitrofurazona Solución en Envases de 500 ml,"SOLUCION DE NITROFURAZONA al 0,2%., en envases de 500 ml., opaco y con tapa a rosca que evite el volcado del contenido. Cada envase individual debe tener número de lote y/o partida, fecha de elaboración y vencimiento impresas en forma indeleble que no se borre con el roce.", - ,Envase, - ,18 de Febrero de 2011 09:46,500
127,Ortoftaldehído bidón por 3.78 lts (galón),"Envases conteniendo ORTOFTALDEHIDO al 0,55% presentados por galón. Deberá suministrarse con detector químico de actividad. Se preferirán ofertas que incluyan bateas autoclavables. Cada envase individual deberá tener impreso número de lote y/o partida, fecha de elaboración y vencimiento en forma indeleble, que no se borre con el roce.
", - ,Envase, - ,18 de Febrero de 2011 09:46,500
129,Yodoformo Polvo Env x 100 grs,"Envases  conteniendo YODOFORMO EN POLVO por 100 g. Cada envase individual deberá ser opaco, tapa a rosca que evite el volcado. Con fecha de elaboración y vencimiento, lote y número de certificado del Ministerio de Salud y Acción Social de la Nación, en forma indeleble sobre el envase o etiqueta original.
", - ,Envase, - ,18 de Febrero de 2011 09:46,500
130,Yodopovidona jabonosa al 5% x litro,"Litros de SOLUCION AL 5% DE IODOPOVIDONA ( SOLUCION JABONOSA) (conteniendo aproximadamente de 0,4 a 0,6%  de yodo libre), en envase de 1 litro. de plástico resistente, opaco, con tapón penetrante y tapa externa a rosca que evite el volcado. Cada envase individual debe tener la fecha de elaboración y vencimiento impresa en forma indeleble, número de certificado de Especialidad Medicinal del Ministerio de Salud y Acción Social de la Nación.
", - ,Litros, - ,18 de Febrero de 2011 09:46,500
131,Yodopovidona solución al 10% por 1 litro,"Litros de SOLUCION AL 10% DE POVIDONA YODO (conteniendo aproximadamente de 0,9 a 1,2% de yodo libre), en envase de 1.000 ml de contenido, de plástico resistente, opaco, con tapón penetrante y tapa externa a rosca que evite el volcado. Cada envase individual debe tener la fecha de elaboración y vencimiento impresa en forma indeleble, número de certificado de Especialidad Medicinal del Ministerio de Salud y Acción Social de la Nación.
", - ,Litros, - ,18 de Febrero de 2011 09:46,500
132,Glutaraldehído 18 días en envases x 1 litro,"Litros de GLUTARALDEHIDO alcalino del 2 al 2,4 % y materiales inertes del 97, 6 al 98%. La solución deberá conservar su efectividad durante 18 días una vez que ésta haya sido activada, deberá suministrarse con detector químico indicador de efectividad, 3 tiras  medidoras de ph y medidores de concentración. La solución una vez activada deberá inactivar el 100% de Mycobaterium Tuberculosis en no mas de 20 minutos de contacto, Se proveerá en ENVASE POR 1 LITRO, de plástico opaco, tapón penetrante y tapa a rosca que evite el volcado. Cada envase individual debe tener la fecha de elaboración y vencimiento impresa en forma indeleble, número de certificado del Ministerio de Salud y Acción Social de la Nación.", - ,Envase, - ,28 de Mayo de 2014 06:38,500
134,DIAZEPAN  5 mg comprimidos ranurados,Comprimidos conteniendo DIAZEPAN  5 mg comprimidos ranurados., - ,Comprimido, - ,18 de Febrero de 2011 09:46,419
135,FENTANILO + DROPERIDOL AMP,"Ampollas de 5mL conteniendo DROPERIDOL 2,5mg/mL + FENTANILO BASE 0,05mg. ", - ,Ampolla, - ,18 de Febrero de 2011 09:46,408
136,Verapamilo 240 mg cápsulas,Cápsulas de acción prolongada conteniendo VERAPAMILO 240 mg., - ,Cápsula, - ,18 de Febrero de 2011 09:46,369
138,Tretinoína 10 mg comprimidos,Comprimidos conteniendo TRETINOÍNA 10 mg, - ,Comprimido, - ,18 de Febrero de 2011 09:46,451
140,ACIDO URSODEOXICOLICO 150 mg comp,Comprimidos conteniendo ACIDO URSODEOXICOLICO 150 mg , - ,Comprimido, - ,18 de Febrero de 2011 09:46,412
143,OCTREOTIDO 30 mg jeringa prellenada,Jeringa prellenada conteniendo OCTREOTIDO  30 mg, - ,Jeringa prellenada, - ,18 de Febrero de 2011 09:46,425
144,Fórmula lactantes y niños con alergia proteína leche vaca. Tipo Nutrilon Pepti Junior,"Fórmula completa para lactantes y niños, a base de hidrolizado extensivo de proteína de suero, para pacientes con alergia a la proteína de la leche de vaca. Latas x 450 gramos. TIPO NUTRILON PEPTI JUNIOR.", - ,Latas, - ,23 de Mayo de 2011 07:55,590
145,FLUCONAZOL 100 mg comprimidos,Comprimidos conteniendo FLUCONAZOL 100 mg, - ,Comprimido, - ,12 de Noviembre de 2015 08:20,485
146,COLAGENASA + CLORANFENICOL pomada. Env x 30 grs,"Envase conteniendo COLAGENASA 60 UI y CLORANFENICOL 1 gramo cada 100 gramos, en envases de 30 gramos", - ,Envase, - ,1 de Julio de 2011 10:12,446
147,PERMETRINA 5% CREMA,"Crema fluída, emulsión o loción de uso dérmico que contenga PERMETRINA 5%", - ,Frasco, - ,18 de Febrero de 2011 09:46,447
148,OXCARBAZEPINA jarabe,Envase conteniendo OXCARBACEPINA en jarabe al 6% de 100mL, - ,Frasco, - ,18 de Febrero de 2011 09:46,394
149,BUDESONIDE 200 microgramos aerosol,"Aerosoles conteniendo BUDESONIDE 200 microgramos por dosis, en envases conteniendo 100 dosis o cantidad equivalente de envases con distinto número de dosis por envase.", - ,Aerosol, - ,18 de Febrero de 2011 09:46,442
150,OMEPRAZOL 20mg comp,Comprimido conteniendo OMEPRAZOL 20mg. , - ,Comprimido, - ,18 de Febrero de 2011 09:46,485
163,trampa, - , - ,Unidad, - ,18 de Febrero de 2011 09:46,485
165,Trampa de agua capnografía Adult Mindray PM 9000 ,"Trampa agua capnografía adulto- para Monitor Mindray PM9000. Código 9200-10-10530
", - ,Unidad, - ,21 de Mayo de 2012 06:59,649
167,Cable intermediario saturómetro Mindray PM 9000 – Modelo Masimo Set,Cable intermediario de saturómetro para Multiparamétrico Mindray PM 9000 – Modelo Masimo Set, - ,Unidad, - ,18 de Febrero de 2011 09:46,514
168,Sensor tipo pinza saturómetro adulto Mindray PM 9000 - Cód. 0010-10-42600 ,"Sensor digital pulsioximetría para monitor Mindray PM9000- Cód. 0010-10-42600 
", - ,Unidad, - ,30 de Junio de 2014 09:04,514
169,Sensor saturómetro neonato Mindray PM 9000 – Modelo Masimo Set,Sensor para saturómetro tamaño neonato para Multiparamétrico Mindray PM 9000 – Modelo Masimo Set, - ,Unidad, - ,18 de Febrero de 2011 09:46,514
170,Sensor saturómetro neonato Mindray PM 9000 – Modelo Masimo Set,Sensor para saturómetro tamaño neonato para Multiparamétrico Mindray PM 9000 – Modelo Masimo Set, - ,Unidad, - ,18 de Febrero de 2011 09:46,514
171,Sensor spO2 ped Masimo 0010-10-42634,Sensor para saturómetro tamaño pediátrico para Multiparamétrico Mindray PM 9000 – Modelo Masimo Set , - ,Unidad, - ,7 de Febrero de 2014 10:10,514
172,Trampa agua capnografía Mindray PM 9000 – Modelo Super,Trampa de agua para capnografía - Multiparamétrico Mindray PM 9000 – Modelo Super, - ,Unidad, - ,18 de Febrero de 2011 09:46,515
173,Sensor pinza saturómetro adulto Mindray PM 9000 Mod Super,Sensor tipo pinza para saturómetro adulto - Multiparamétrico Mindray PM 9000 – Modelo Super, - ,Unidad, - ,18 de Febrero de 2011 09:46,515
174,Sensor saturómetro neonato Mindray PM 9000 – Mod Super,Sensor para saturómetro tamaño neonato - Multiparamétrico Mindray PM 9000 – Modelo Super, - ,Unidad, - ,18 de Febrero de 2011 09:46,515
175,Sensor saturómetro ped Mindray PM 9000 Mod Super,Sensor para saturómetro tamaño pediátrico  - Multiparamétrico Mindray PM 9000 – Modelo Super, - ,Unidad, - ,18 de Febrero de 2011 09:46,515
176,Cable intermediario saturómetro Mindray PM 9000 Mod Super,Cable intermediario de saturómetro  - Multiparamétrico Mindray PM 9000 – Modelo Super, - ,Unidad, - ,18 de Febrero de 2011 09:46,515
177,Kit descartable transductor presión cable TruWave mod PX 1800,Kit descartable de transductor de presión para cable TruWave modelo PX 1800, - ,Unidad, - ,18 de Febrero de 2011 09:46,515
178,Trampa de agua x 12 unidades,Trampa de agua en pack de 12 unidades, - ,Unidad, - ,18 de Febrero de 2011 09:46,516
180,Kit desc. transductor presión invasiva - Monitor carro anestesia Dräger Mod Fabius GS,Kit descartable de transductor de presión invasiva - Monitor multiparamético de carro de anestesia Dräger Modelo Fabius GS, - ,Unidad, - ,18 de Febrero de 2011 09:46,517
181,Cable intermediario monitoreo presión invasiva - Monitor Dräger Mod Fabius GS,Cable intermediario para monitoreo de presión invasiva - Monitor multiparamético de carro de anestesia Dräger Modelo Fabius GS, - ,Unidad, - ,18 de Febrero de 2011 09:46,517
182,Sensor t/pinza saturómetro adulto - Monitor multiparamético Dräger Modelo Fabius GS,Sensor tipo pinza para saturómetro adulto - Monitor multiparamético de carro de anestesia Dräger Modelo Fabius GS, - ,Unidad, - ,18 de Febrero de 2011 09:46,517
183,Sensor saturómetro neonato - Monitor multiparamético Dräger Mod Fabius GS,Sensor para saturómetro tamaño neonato - Monitor multiparamético de carro de anestesia Dräger Modelo Fabius GS, - ,Unidad, - ,18 de Febrero de 2011 09:46,517
184,Sensor saturómetro tamaño ped - Monitor multiparamético Dräger Mod Fabius GS,Sensor para saturómetro tamaño pediátrico  - Monitor multiparamético de carro de anestesia Dräger Modelo Fabius GS, - ,Unidad, - ,18 de Febrero de 2011 09:46,517
185,Cable intermediario saturómetro Monitor multiparamético Dräger Mod Fabius GS,Cable intermediario para saturómetro  - Monitor multiparamético de carro de anestesia Dräger Modelo Fabius GS, - ,Unidad, - ,18 de Febrero de 2011 09:46,517
186,Sensores de Oxigeno Dräger,Sensores de Oxigeno Dräger Código 9850645-18, - ,Unidad, - ,18 de Febrero de 2011 09:46,518
187,Sensores de Oxigeno Dräger,Sensores de Oxigeno Dräger Código 9850645-18, - ,Unidad, - ,18 de Febrero de 2011 09:46,518
188,Sensores de Oxigeno Dräger,Sensores de Oxigeno Dräger Código 9850645-21, - ,Unidad, - ,18 de Febrero de 2011 09:46,518
189,Trampa agua capnografía - Monitor Dräger Mod PM 8050,Trampa de agua para capnografía - Monitor multiparamético de carro de anestesia Dräger Modelo PM 8050, - ,Unidad, - ,18 de Febrero de 2011 09:46,519
190,Cable intermediario saturómetro Monitor multiparamético Dräger Mod PM 8050,Cable intermediario para saturómetro  - Monitor multiparamético de carro de anestesia Dräger Modelo PM 8050, - ,Unidad, - ,18 de Febrero de 2011 09:46,519
191,Sensor t/pinza saturómetro adulto Monitor multiparamético Dräger Mod PM 8050,Sensor tipo pinza para saturómetro adulto - Monitor multiparamético de carro de anestesia Dräger Modelo PM 8050, - ,Unidad, - ,18 de Febrero de 2011 09:46,519
192,Sensor saturómetro tamaño ped Monitor multiparamético Dräger Mod PM 8050,Sensor para saturómetro tamaño pediátrico  - Monitor multiparamético de carro de anestesia Dräger Modelo PM 8050, - ,Unidad, - ,18 de Febrero de 2011 09:46,519
193,Sensor saturómetro tamaño pediátrico Monitor multiparamético Dräger Mod PM 8050,Sensor para saturómetro tamaño pediátrico  - Monitor multiparamético de carro de anestesia Dräger Modelo PM 8050, - ,Unidad, - ,18 de Febrero de 2011 09:46,519
194,Trampa agua capnografía Mindray PM9000 Masimo Set,Trampa de agua para capnografía para Multiparamétrico Mindray PM9000 Modelo Masimo Set, - ,Unidad, - ,18 de Febrero de 2011 09:46,514
195,Circuito paciente circular anestesia descartable adulto,"Circuito paciente completo descartable adulto para anestesia.
Set de dos tubos corrugados: inspiratorio y espiratorio, un conector en Y y tubo corrugado, con bolsa.", - ,Unidad, - ,6 de Noviembre de 2014 09:06,92
196,Circuito paciente circular anestesia descartable pediátrico,"Circuito paciente completo descartable pediátrico para anestesia.
Set de dos tubos corrugados: inspiratorio y espiratorio, un conector en Y y tubo corrugado, con bolsa.", - ,Unidad, - ,8 de Febrero de 2012 10:06,92
197,Mandril para tubo,Estilete de Eichman para intubación dificultosa., - ,Unidad, - ,21 de Agosto de 2019 11:19,51
199,OSELTAMIVIR 75 mg,Cápsulas conteniendo OSELTAMIVIR 75 mg., - ,Cápsula, - ,18 de Febrero de 2011 09:46,392
200,OSELTAMIVIR 30 mg,Cápsulas conteniendo OSELTAMIVIR 30 mg, - ,Cápsula, - ,18 de Febrero de 2011 09:46,392
201,OSELTAMIVIR 45 mg,Cápsulas conteniendo OSELTAMIVIR45 mg., - ,Cápsula, - ,18 de Febrero de 2011 09:46,392
202,OSELTAMIVIR suspensión oral 60 mg/5ml,Frasco conteniendo suspensión oral de OSELTAMIVIR 60 mg/5ml, - ,Frasco, - ,18 de Febrero de 2011 09:46,392
203,DOPAMINA 200 mg,Frasco ampollas conteniendo DOPAMINA 200 mg., - ,Fras-Amp, - ,18 de Febrero de 2011 09:46,410
204,ISOPROTERENOL 1 mg,Ampollas conteniendo ISOPROTERENOL 1 mg., - ,Ampolla, - ,18 de Febrero de 2011 09:46,410
205,DEXTROSA 50% amp.x 20 ml,Ampollas conteniendo DEXTROSA 50% de20 ml., - ,Ampolla, - ,12 de Noviembre de 2015 08:20,485
206,SULFATO FERROSO 200 mg comprimidos,Comprimidos conteniendo SULFATO FERROSO 200 mg., - ,Comprimido, - ,18 de Febrero de 2011 09:46,393
207,FUMARATO FERROSO + ACIDO FOLICO comprimidos,"Comprimidos conteniendo SULFATO FERROSO 60 MG (como hierro elemental) y ÁCIDO FÓLICO 0,4 mg comprimidos.", - ,Comprimido, - ,31 de Mayo de 2012 05:31,393
208,PRAZIQUANTEL 50 mg comprimidos,PRAZIQUANTEL 50 mg comprimidos, - ,Comprimido, - ,12 de Noviembre de 2015 08:26,485
209,FACTOR VII HUMANO 250 KUI (5mg),"Frasco-ampolla conteniendo polvo liofilizado factor de coagulación VIIa recombinante, eptacog alfa (activado) equivalente a 240 K.U.I./frasco. 1 K.U.I. equivale a 1.000 U.I. (unidades internacionales). Deberá incluir 1 vial con disolvente (agua para inyectables) para la reconstitución, 1 adaptador para el vial estéril para la reconstitución, 1 jeringa estéril desechable para la reconstitución y administración, y equipo de perfusión estéril para la administración.", - ,Fras-Amp, - ,5 de Febrero de 2013 10:39,380
